Store ID,Store Name,Positive Feedback,Feeback Store,Date Opened,Item as Described,Communication,Shipping Speed,Time Scraped
1209587,PioneerCamp Official Flagship Store,38927,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:25:59.554624
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:26:00.724003
2664197,"good man,store Store",556,96.2,08 Nov 2016,4.6,4.5,4.4,2017-04-30 01:26:02.008232
1879534,Abby Happy Store,4262,96.7,03 Aug 2015,4.6,4.6,4.3,2017-04-30 01:26:03.174016
114881,Aimpact officall Store,31419,98.7,25 Sep 2012,4.8,4.8,4.6,2017-04-30 01:26:04.062833
1197669,YIWU TENGYE CLOTHING COMPANY,5440,97.9,01 Apr 2014,4.7,4.7,4.6,2017-04-30 01:26:05.062071
1209587,PioneerCamp Official Flagship Store,38927,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:26:05.958086
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:26:07.098662
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:26:08.277873
2669022,RETURN Store,694,98.7,10 Oct 2016,4.7,4.7,4.6,2017-04-30 01:26:09.463164
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:26:10.535556
2812068,RUBU Store,314,99.7,05 Feb 2017,4.8,4.8,4.9,2017-04-30 01:26:11.469010
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:26:13.571948
2497065,SuperGym Store,1245,96.5,19 Sep 2016,4.6,4.6,4.5,2017-04-30 01:26:14.467413
1059151,AMENICER Modern Store,4327,96.9,11 Dec 2013,4.7,4.7,4.7,2017-04-30 01:26:15.396170
911997,Logeeyar Store,32846,97.1,17 May 2012,4.6,4.7,4.6,2017-04-30 01:26:16.311733
1908258,THE COOLMIND Store,11561,97.9,24 Aug 2015,4.7,4.6,4.4,2017-04-30 01:26:17.489620
1899804,Fredd Marshall,7146,97.4,23 Aug 2015,4.7,4.7,4.5,2017-04-30 01:26:18.476860
122997,For_Men,1624,97.4,07 Apr 2013,4.7,4.7,4.5,2017-04-30 01:26:19.479906
1802191,Shop1802191 Store,13575,95.9,06 May 2015,4.5,4.6,4.3,2017-04-30 01:26:20.548918
1925543,Fashion Men Design,2580,97.8,18 Sep 2015,4.7,4.8,4.7,2017-04-30 01:26:21.655207
2677028,Superhero General Mobilization Store,687,97.0,11 Oct 2016,4.5,4.6,4.3,2017-04-30 01:26:22.759669
1980090,Haoyu,2767,97.6,11 Dec 2015,4.7,4.7,4.6,2017-04-30 01:26:23.821499
1680109,BLACKMYTH Vacation Store,3568,98.4,16 Jan 2015,4.7,4.6,4.5,2017-04-30 01:26:25.086803
921378,Anna's stroe,11351,97.0,24 Mar 2013,4.6,4.7,4.5,2017-04-30 01:26:25.947045
2403079,Small Koala Store,485,97.1,05 Sep 2016,4.7,4.7,4.4,2017-04-30 01:26:26.881846
2060108,First QSP Shop 9,18467,96.0,03 Mar 2016,4.6,4.7,4.6,2017-04-30 01:26:27.884648
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:26:28.866097
1209587,PioneerCamp Official Flagship Store,38927,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:26:29.787551
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:26:30.841727
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:26:31.994589
1738222,HOWL LOFTY franchise store Store,2257,94.4,19 Mar 2015,4.4,4.5,4.4,2017-04-30 01:26:33.076943
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:26:34.397484
1302973,A Men's World,4414,97.0,17 Jun 2014,4.7,4.7,4.5,2017-04-30 01:26:35.329439
1750227,Ever Professionals Store,1659,97.6,24 Mar 2015,4.7,4.7,4.4,2017-04-30 01:26:36.674470
2696001,Fantasy Sportwear Clothes Store,266,96.8,09 Nov 2016,4.6,4.7,4.5,2017-04-30 01:26:37.804818
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:26:38.756351
1779105,Hi handsome Store,3054,97.1,21 Apr 2015,4.7,4.6,4.4,2017-04-30 01:26:39.678124
128221,dashiki Store,2624,96.9,04 Jun 2013,4.7,4.7,4.6,2017-04-30 01:26:40.660495
1952715,Pairazoe Store,213,100.0,01 Nov 2015,4.9,4.7,4.8,2017-04-30 01:26:41.690019
2066138,Tan SI Store,9892,94.5,06 Mar 2016,4.5,4.6,4.4,2017-04-30 01:26:42.731164
2133100,Junlianqi Store,422,97.1,26 Mar 2016,4.6,4.6,4.5,2017-04-30 01:26:43.922412
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:26:44.880814
1180464,YiRuiSen Store,5541,98.0,12 Mar 2014,4.7,4.7,4.6,2017-04-30 01:26:46.081324
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:26:47.141427
428105,Jamickiki Brand Store,6339,89.4,08 Jun 2013,4.2,4.4,4.2,2017-04-30 01:26:48.336860
1485321,Global village No. 2 Shop,8502,96.3,18 Oct 2014,4.6,4.6,4.5,2017-04-30 01:26:49.533930
2128320,Dingdi Jeans Flagship Store,979,98.9,08 Apr 2016,4.8,4.9,4.8,2017-04-30 01:26:50.499927
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:26:51.546610
1209587,PioneerCamp Official Flagship Store,38927,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:26:52.431267
2621009,RUMEIAI Store Store,3532,97.6,27 Sep 2016,4.7,4.7,4.5,2017-04-30 01:26:53.501001
413224,Mr.1991INC&Miss.GO TopBrand Store,34105,97.3,26 Jul 2012,4.6,4.6,4.5,2017-04-30 01:26:54.598978
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:26:55.526926
1379743,Brsr Store,23952,97.0,21 Jul 2014,4.6,4.7,4.6,2017-04-30 01:26:56.621244
1972984,good faith management fur,2748,98.2,08 Dec 2015,4.7,4.8,4.8,2017-04-30 01:26:57.571043
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:26:58.470030
1987598,Seven Joe Official Store,6853,97.8,26 Dec 2015,4.7,4.7,4.6,2017-04-30 01:26:59.401293
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:27:00.318078
609086,AICLINE SHIRT,6841,97.4,24 Oct 2011,4.6,4.5,4.4,2017-04-30 01:27:01.293833
1821068,chenyuhan,1510,93.9,27 May 2015,4.5,4.5,4.4,2017-04-30 01:27:02.554693
1504863,M-Coser,2643,97.6,10 Nov 2014,4.7,4.7,4.5,2017-04-30 01:27:03.428006
2341010,The Shop Without A Name,1922,98.1,11 Jul 2016,4.7,4.7,4.5,2017-04-30 01:27:04.386304
2071006,Shawnben fitness Store,3202,95.0,22 Feb 2016,4.5,4.6,4.4,2017-04-30 01:27:05.296303
1460275,EVOCUST Unique Store,4604,98.3,27 Sep 2014,4.7,4.7,4.6,2017-04-30 01:27:06.208764
1494486,Han Store,11165,95.0,30 Oct 2014,4.6,4.6,4.5,2017-04-30 01:27:07.210655
1748698,Walawala(Drop Ship Support),5082,95.6,29 Mar 2015,4.5,4.5,4.3,2017-04-30 01:27:08.056962
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:27:09.037596
1990063,MIX MAN Store,6441,97.7,04 Jan 2016,4.7,4.7,4.5,2017-04-30 01:27:09.970988
439475,pengjun zhong's store,7570,95.7,20 Oct 2013,4.6,4.7,4.6,2017-04-30 01:27:10.863853
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:27:11.827286
1909362,2017 Design Print Tops HoTees Store,216,96.7,31 Aug 2015,4.8,4.8,4.8,2017-04-30 01:27:12.810369
228262,Yourbest Store,18448,95.9,10 Jun 2013,4.6,4.6,4.5,2017-04-30 01:27:13.775899
815655,HAMPSON LANQE Golden Friendship Store,49000,96.2,01 Nov 2012,4.6,4.6,4.3,2017-04-30 01:27:14.787693
2348373,Mr. Zhang's store Store,283,96.4,16 Aug 2016,4.5,4.6,4.4,2017-04-30 01:27:15.700447
1497387,TOP RANKING,18534,96.5,29 Oct 2014,4.6,4.7,4.5,2017-04-30 01:27:16.770139
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:27:17.667683
1959869,Forsign Store,777,98.4,09 Nov 2015,4.7,4.7,4.5,2017-04-30 01:27:18.682667
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:27:19.530222
1443218,CITY CLASS flagship store,3433,98.6,15 Sep 2014,4.8,4.8,4.7,2017-04-30 01:27:20.438127
734425,JUNGLE ZONE Official Store,23604,97.8,19 Aug 2013,4.8,4.8,4.7,2017-04-30 01:27:21.327294
2671027,JAZZAGE Store,2269,95.5,11 Oct 2016,4.5,4.6,4.5,2017-04-30 01:27:22.191501
1088866,Shipping In Lisa's Store,20505,94.2,10 Jan 2014,4.5,4.5,4.3,2017-04-30 01:27:23.181609
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:27:24.308334
112402,HEYGUYS streetwear Store,27758,97.7,30 May 2012,4.7,4.7,4.6,2017-04-30 01:27:25.239974
2188079,Shenzhen Manluodi Trade Co LTD,6318,93.4,12 May 2016,4.4,4.4,4.3,2017-04-30 01:27:26.223480
1016246,"Supplier in China. Wholesale, retail. High quality. Low Price!",7438,97.1,01 Nov 2013,4.6,4.6,4.5,2017-04-30 01:27:27.277719
439403,SWEET LILI STORE,4816,96.7,19 Oct 2013,4.6,4.6,4.4,2017-04-30 01:27:28.330932
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:27:29.287235
1266576,-I LOVE-,5904,98.8,17 May 2014,4.8,4.8,4.8,2017-04-30 01:27:30.203493
2621009,RUMEIAI Store Store,3532,97.6,27 Sep 2016,4.7,4.7,4.5,2017-04-30 01:27:31.358811
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:27:32.462783
1458019,Cassie ZRJ,9910,97.1,25 Sep 2014,4.6,4.6,4.5,2017-04-30 01:27:33.849648
2338276,COCEDDB Store,744,95.9,09 Aug 2016,4.7,4.6,4.4,2017-04-30 01:27:34.919030
413224,Mr.1991INC&Miss.GO TopBrand Store,34105,97.3,26 Jul 2012,4.6,4.6,4.5,2017-04-30 01:27:35.763430
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:27:36.712846
1290168,JAEFESP,5979,95.3,27 May 2014,4.5,4.5,4.4,2017-04-30 01:27:37.672032
1267097,TOP Rated Seller 1,849,100.0,13 May 2014,4.6,4.6,4.8,2017-04-30 01:27:38.558719
2059140,Variation dragon dress,2009,97.1,05 Mar 2016,4.6,4.6,4.5,2017-04-30 01:27:39.689646
2068027,summer top fashion,2995,97.7,25 Feb 2016,4.7,4.6,4.4,2017-04-30 01:27:40.652029
1379743,Brsr Store,23952,97.0,21 Jul 2014,4.6,4.7,4.6,2017-04-30 01:27:41.511372
1361294,LANGBEEYAR Official Store,34270,98.2,08 Jul 2014,4.7,4.8,4.6,2017-04-30 01:27:42.483871
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:27:43.397650
2340256,Sales of sportswear shop Store,1006,95.5,03 Aug 2016,4.5,4.5,4.3,2017-04-30 01:27:44.468408
1858283,huluwa,411,97.1,20 Jul 2015,4.6,4.7,4.5,2017-04-30 01:27:45.393957
1679019,TShirt Officially Licensed Store,26772,99.0,15 Jan 2015,4.8,4.8,4.7,2017-04-30 01:27:46.373384
2621009,RUMEIAI Store Store,3532,97.6,27 Sep 2016,4.7,4.7,4.5,2017-04-30 01:27:47.436800
2034091,KOCLES Store,710,92.9,20 Feb 2016,4.4,4.5,4.2,2017-04-30 01:27:48.386080
1382945,Fiona Store188,10289,92.0,23 Jul 2014,4.5,4.5,4.3,2017-04-30 01:27:49.449436
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:27:50.519819
235568,YIZHOU Store,15628,93.9,04 Sep 2013,4.5,4.6,4.4,2017-04-30 01:27:51.421834
1626095,Vucky's Fashion Men Store,9347,94.9,19 Dec 2014,4.5,4.5,4.3,2017-04-30 01:27:52.689847
331344,U-SHARK Official Store,3321,97.5,09 Apr 2013,4.7,4.7,4.5,2017-04-30 01:27:53.643224
2189131,"World First.,LTD",9792,98.9,17 May 2016,4.8,4.7,4.6,2017-04-30 01:27:54.612319
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:27:55.661660
2372010,FunTees Store,852,97.9,18 Aug 2016,4.7,4.6,4.5,2017-04-30 01:27:56.650160
1088866,Shipping In Lisa's Store,20505,94.2,10 Jan 2014,4.5,4.5,4.3,2017-04-30 01:27:57.558177
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:27:58.718243
112402,HEYGUYS streetwear Store,27758,97.7,30 May 2012,4.7,4.7,4.6,2017-04-30 01:27:59.599891
2188079,Shenzhen Manluodi Trade Co LTD,6318,93.4,12 May 2016,4.4,4.4,4.3,2017-04-30 01:28:00.550963
1016246,"Supplier in China. Wholesale, retail. High quality. Low Price!",7438,97.1,01 Nov 2013,4.6,4.6,4.5,2017-04-30 01:28:02.448990
2134051,FanFish Store,2557,97.4,22 Mar 2016,4.7,4.7,4.5,2017-04-30 01:28:03.598334
1555382,KK GEEZER,10560,97.9,06 Dec 2014,4.7,4.8,4.6,2017-04-30 01:28:04.512989
816681,TEEHEART Store,28117,98.0,04 Dec 2012,4.7,4.7,4.6,2017-04-30 01:28:05.389376
1407195,Men bone Official Store,9187,98.0,17 Aug 2014,4.7,4.7,4.6,2017-04-30 01:28:06.317447
2770017,Little Black Dresses Store,308,96.4,25 Nov 2016,4.7,4.6,4.6,2017-04-30 01:28:07.202623
1711528,Cool Men Apparel,5609,95.1,16 Feb 2015,4.5,4.6,4.4,2017-04-30 01:28:08.351293
726159,Best Free Style,4364,97.8,15 May 2013,4.7,4.7,4.6,2017-04-30 01:28:09.553032
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:28:10.670999
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:28:11.684035
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:28:12.733438
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:28:13.607530
2337074,DK for man,1271,98.5,19 Jul 2016,4.8,4.8,4.7,2017-04-30 01:28:14.569767
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:28:15.638813
2181123,CS Factory Direct Sales,860,93.0,18 May 2016,4.4,4.4,4.3,2017-04-30 01:28:16.717261
2348059,RFBear Men's wear Direct Store,5721,98.5,17 Jul 2016,4.8,4.8,4.7,2017-04-30 01:28:17.712694
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:28:18.827804
1862787,Charm is infinite ht,8993,95.4,20 Jul 2015,4.5,4.5,4.3,2017-04-30 01:28:19.879260
1774241,casualzhang Store,1446,95.0,24 Apr 2015,4.6,4.7,4.6,2017-04-30 01:28:20.936650
1295352,Happy little station - a beautiful package,13360,94.9,29 May 2014,4.5,4.6,4.4,2017-04-30 01:28:21.876306
2131184,Trendy Brand,1924,94.3,30 Mar 2016,4.5,4.5,4.5,2017-04-30 01:28:22.813596
1487667,Life Joy,4048,95.3,23 Oct 2014,4.6,4.6,4.4,2017-04-30 01:28:23.786959
1988833,LVwei Store,6627,97.2,29 Dec 2015,4.6,4.6,4.4,2017-04-30 01:28:24.768238
2198058,weli's Store,3071,98.0,28 May 2016,4.7,4.7,4.5,2017-04-30 01:28:25.644579
1222036,Shop1222036 Store,13985,94.9,15 Apr 2014,4.4,4.5,4.4,2017-04-30 01:28:26.609909
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:28:27.847943
1814187,LetsKeep store,4257,96.4,20 May 2015,4.6,4.7,4.5,2017-04-30 01:28:28.778417
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:28:29.690620
518499,LINGSAI Store,9547,97.7,31 Jan 2013,4.7,4.7,4.6,2017-04-30 01:28:30.679017
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:28:31.540476
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:28:32.465466
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:28:33.489241
1110887,Tai Tao Clothing Factory,5994,97.7,11 Feb 2014,4.7,4.7,4.6,2017-04-30 01:28:34.435687
537666,Alisa Aimee's store,11226,96.7,25 Sep 2013,4.5,4.5,4.4,2017-04-30 01:28:35.454679
1662013,Nothing for nothing Store,2291,97.8,04 Jan 2015,4.7,4.7,4.6,2017-04-30 01:28:36.530679
535387,Hansum,11834,91.3,29 Aug 2013,4.2,4.3,4.0,2017-04-30 01:28:37.429793
807093,Bahamut World,6136,96.3,22 May 2011,4.6,4.6,4.4,2017-04-30 01:28:38.376748
2060108,First QSP Shop 9,18467,96.0,03 Mar 2016,4.6,4.7,4.6,2017-04-30 01:28:39.392025
1809096,Kaoteter Store,2736,98.6,18 May 2015,4.8,4.8,4.7,2017-04-30 01:28:40.346072
1197669,YIWU TENGYE CLOTHING COMPANY,5440,97.9,01 Apr 2014,4.7,4.7,4.6,2017-04-30 01:28:41.275959
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:28:42.260977
1507016,CHUKAR BIRD franchised Store,3093,95.9,11 Nov 2014,4.6,4.6,4.5,2017-04-30 01:28:43.140934
1898982,teespring shop,1525,90.9,26 Aug 2015,4.4,4.5,4.4,2017-04-30 01:28:44.031752
716315,"Easy Buy Trading Co., Ltd.",6088,97.5,19 Nov 2012,4.7,4.7,4.6,2017-04-30 01:28:45.134618
2372010,FunTees Store,852,97.9,18 Aug 2016,4.7,4.6,4.5,2017-04-30 01:28:46.063065
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:28:47.169502
2141002,Square Gym,492,95.9,16 Mar 2016,4.4,4.5,4.3,2017-04-30 01:28:48.182949
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:28:49.062717
1379743,Brsr Store,23952,97.0,21 Jul 2014,4.6,4.7,4.6,2017-04-30 01:28:50.164803
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:28:51.042795
2809083,Ms Arya Store,615,97.8,07 Feb 2017,4.7,4.7,4.6,2017-04-30 01:28:52.022484
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:28:52.976991
2069086,LAUKEXIN T-shirt,3683,97.2,02 Mar 2016,4.7,4.6,4.5,2017-04-30 01:28:53.991682
225170,Magical 2016,41461,95.0,05 May 2013,4.6,4.6,4.4,2017-04-30 01:28:54.952037
1182072,Children Dolls Wholesale,1380,95.8,11 Mar 2014,4.6,4.6,4.5,2017-04-30 01:28:55.839260
1879534,Abby Happy Store,4262,96.7,03 Aug 2015,4.6,4.6,4.3,2017-04-30 01:28:57.221761
1553343,IGGYclothing Store,7599,96.8,05 Dec 2014,4.6,4.6,4.5,2017-04-30 01:28:58.489911
229386,New Fashion Clothing Flagship Store,15214,98.4,24 Jun 2013,4.7,4.8,4.7,2017-04-30 01:28:59.805712
716315,"Easy Buy Trading Co., Ltd.",6088,97.5,19 Nov 2012,4.7,4.7,4.6,2017-04-30 01:29:00.719936
725378,"Military enthusiasts outdoor sports clothing co., LTD",5475,95.2,05 May 2013,4.5,4.5,4.3,2017-04-30 01:29:01.626034
2500051,Area 13 Store,293,92.9,17 Sep 2016,4.3,4.3,4.1,2017-04-30 01:29:02.535137
1919427,Jee-Too Store,615,97.3,14 Sep 2015,4.6,4.7,4.5,2017-04-30 01:29:03.653943
1497387,TOP RANKING,18534,96.5,29 Oct 2014,4.6,4.7,4.5,2017-04-30 01:29:04.642117
2134051,FanFish Store,2557,97.4,22 Mar 2016,4.7,4.7,4.5,2017-04-30 01:29:06.150205
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:29:07.287790
2346143,Men Ifu Store,6148,94.6,26 Jul 2016,4.5,4.6,4.3,2017-04-30 01:29:08.379866
228262,Yourbest Store,18448,95.9,10 Jun 2013,4.6,4.6,4.5,2017-04-30 01:29:09.415614
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:29:10.649470
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:29:11.914425
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:29:12.858081
815655,HAMPSON LANQE Golden Friendship Store,49000,96.2,01 Nov 2012,4.6,4.6,4.3,2017-04-30 01:29:13.831934
1424470,AFSJEEP franchise Store,436,96.1,09 Sep 2014,4.6,4.6,4.6,2017-04-30 01:29:14.782013
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:29:15.878706
518499,LINGSAI Store,9547,97.7,31 Jan 2013,4.7,4.7,4.6,2017-04-30 01:29:16.998571
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:29:18.007763
1458019,Cassie ZRJ,9910,97.1,25 Sep 2014,4.6,4.6,4.5,2017-04-30 01:29:18.971892
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:29:19.929270
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:29:21.141072
1959869,Forsign Store,777,98.4,09 Nov 2015,4.7,4.7,4.5,2017-04-30 01:29:22.184685
314769,"ONTE Technology Co.,Ltd",3907,97.1,14 Apr 2011,4.6,4.7,4.4,2017-04-30 01:29:23.290668
1736373,high quality items honest trade,888,95.0,19 Mar 2015,4.6,4.6,4.5,2017-04-30 01:29:24.462214
1090725,YY Family,1805,96.2,08 Jan 2014,4.6,4.7,4.5,2017-04-30 01:29:25.430557
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:29:26.394462
1980090,Haoyu,2767,97.6,11 Dec 2015,4.7,4.7,4.6,2017-04-30 01:29:27.302644
2298030,Day Day Up 2016,3543,93.7,03 Jul 2016,4.5,4.5,4.4,2017-04-30 01:29:28.199362
2065021,Desert Spring,8205,95.8,23 Feb 2016,4.6,4.4,4.1,2017-04-30 01:29:29.165560
919433,Victory + Man,3476,98.7,07 Mar 2013,4.7,4.7,4.6,2017-04-30 01:29:30.360968
725378,"Military enthusiasts outdoor sports clothing co., LTD",5475,95.2,05 May 2013,4.5,4.5,4.3,2017-04-30 01:29:31.261930
228262,Yourbest Store,18448,95.9,10 Jun 2013,4.6,4.6,4.5,2017-04-30 01:29:32.209718
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:29:33.108156
1143048,ESLITE HYUN 007 Store,9693,96.7,19 Feb 2014,4.7,4.7,4.6,2017-04-30 01:29:34.276843
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:29:35.466370
932882,FORGIVENESS FGSS Store,6956,96.7,04 Aug 2013,4.6,4.5,4.4,2017-04-30 01:29:36.378409
1168434,TUNSECHY Official Store,25363,94.4,08 Mar 2014,4.4,4.5,4.2,2017-04-30 01:29:37.549138
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:29:38.610969
2403079,Small Koala Store,485,97.1,05 Sep 2016,4.7,4.7,4.4,2017-04-30 01:29:39.507346
1088866,Shipping In Lisa's Store,20505,94.2,10 Jan 2014,4.5,4.5,4.3,2017-04-30 01:29:40.447905
1040983,I am Sim Store,2111,98.1,25 Nov 2013,4.7,4.7,4.4,2017-04-30 01:29:41.333880
1814187,LetsKeep store,4257,96.4,20 May 2015,4.6,4.7,4.5,2017-04-30 01:29:42.349996
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:29:43.264104
2181030,Muscle Esthetics Garment accessories shop Store,3560,95.0,05 May 2016,4.5,4.5,4.4,2017-04-30 01:29:44.203458
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:29:45.154331
1404031,HANHENT HH Official Store,14103,98.4,14 Aug 2014,4.8,4.7,4.7,2017-04-30 01:29:46.067320
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:29:46.991750
1110887,Tai Tao Clothing Factory,5994,97.7,11 Feb 2014,4.7,4.7,4.6,2017-04-30 01:29:47.946097
537666,Alisa Aimee's store,11226,96.7,25 Sep 2013,4.5,4.5,4.4,2017-04-30 01:29:48.947708
1662013,Nothing for nothing Store,2291,97.8,04 Jan 2015,4.7,4.7,4.6,2017-04-30 01:29:49.818565
535387,Hansum,11834,91.3,29 Aug 2013,4.2,4.3,4.0,2017-04-30 01:29:50.696871
2323001,I fuyou,942,95.0,10 Jul 2016,4.5,4.6,4.5,2017-04-30 01:29:51.651366
807093,Bahamut World,6136,96.3,22 May 2011,4.6,4.6,4.4,2017-04-30 01:29:52.556306
2060108,First QSP Shop 9,18467,96.0,03 Mar 2016,4.6,4.7,4.6,2017-04-30 01:29:53.449235
1809096,Kaoteter Store,2736,98.6,18 May 2015,4.8,4.8,4.7,2017-04-30 01:29:54.334022
1197669,YIWU TENGYE CLOTHING COMPANY,5440,97.9,01 Apr 2014,4.7,4.7,4.6,2017-04-30 01:29:55.308018
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:29:56.322425
1507016,CHUKAR BIRD franchised Store,3093,95.9,11 Nov 2014,4.6,4.6,4.5,2017-04-30 01:29:57.327210
1898982,teespring shop,1525,90.9,26 Aug 2015,4.4,4.5,4.4,2017-04-30 01:29:58.229959
114881,Aimpact officall Store,31419,98.7,25 Sep 2012,4.8,4.8,4.6,2017-04-30 01:29:59.168913
716315,"Easy Buy Trading Co., Ltd.",6088,97.5,19 Nov 2012,4.7,4.7,4.6,2017-04-30 01:30:00.246490
